recipe_id,titulo,raciones,tiempo_minutos,instrucciones,ingredientes,recomendaciones
15638068,Paella de Mariscos y Pollo,15,90,"['Preparar los ingredientes: pescado, pollo y pimiento.', 'Medir la cantidad de arroz y comenzar a preparar el caldo de pescado con las espinas para completar con caldo de brick. Cortar el pimiento en tiras.', 'Encender el fuego y colocar la paellera a nivel.', 'Calentar el aceite en la paellera.', 'Agregar el pollo sazonado y freír, removiendo constantemente para evitar que se queme.', 'Cuando el pollo esté medio cocido, añadir el calamar troceado previamente.', 'Poco después, agregar el pescado (emperador) también troceado en dados. Continuar moviendo constantemente.', 'Incorporar el pimiento rojo y continuar la fritura.', 'Agregar el tomate triturado y mezclar para que se integre con el pescado y la carne. Cocinar unos minutos sin que se queme.', 'Verter el caldo de pescado previamente calentado, o el caldo de pescado en brick, hasta alcanzar el doble de agua que de arroz a utilizar, más un 25% adicional aproximadamente (7 vasos grandes).', 'Incorporar las gambas y los mejillones para que se vayan cocinando.', 'Añadir colorante y probar la sazón. Esperar a que el agua hierva de manera uniforme.', 'Agregar el arroz (1 kg o 3 vasos grandes) y distribuirlo para que quede sumergido en el caldo.', 'Mantener un hervor suave y uniforme, verificar constantemente y añadir un poco de agua si hay mucha evaporación en alguna zona.', ""A los 14-15 minutos, retirar el arroz del fuego. Opcionalmente, se puede dejar los últimos 3-4 minutos directamente sobre las brasas para conseguir el 'socarrat'."", 'Retirar la paella y, opcionalmente, taparla con un paño limpio durante unos minutos para que el caldo se absorba.']","['1 kg de arroz (3 vasos grandes)', '1-2 pimientos rojos', '1 bote de tomate triturado (300 gr)', '800 gr de calamar', '800 gr de emperador', '350-400 gr de gambas peladas', '1 kg de mejillones', '1500-1750 gr de muslos de pollo', '1 litro de caldo de pescado en brick o preparado con espinas de pescado', 'Colorante', 'Sal', 'Agua', 'Aceite de oliva']"
14996263,Paella de marisco y pollo,4,50,"['Salpimentar las costillas de cerdo y las pechugas de pollo.', 'Calentar aceite de oliva en una paellera y dorar la carne por ambos lados. Reservar.', 'Marcar ligeramente los gambones y cocinar la sepia troceada.', 'Picar finamente la cebolla y el pimiento rojo.', 'Rehogar la cebolla y el pimiento en la paellera.', 'Agregar pimienta, pimentón, azafrán y tomate rallado. Cocinar durante 10 minutos.', 'Incorporar el arroz y cocinar durante 5 minutos.', 'Añadir los trozos de carne, verter el caldo de pescado caliente y cocinar hasta que el arroz esté tierno.', 'Incorporar los guisantes y continuar la cocción.', 'Agregar las gambas y los mejillones cuando el arroz esté casi listo.', 'Retirar del fuego y servir.']","['270 gramos Pechuga de pollo', '270 gramos Costillas de cerdo', '280 gramos Gambón rojo', '300 gramos Mejillones', '275 gramos Sepia', '300 gramos Arroz', '1 unidad Cebolla', '1/2 unidades Pimiento rojo', '3 unidades Tomates', '70 gramos Guisantes', '1200 mililitros Caldo de pescado', '150 mililitros Vino blanco', '1 cucharada pequeña Pimentón dulce', '0,1 gramos Azafrán', 'al gusto Sal', 'al gusto Pimienta negra', '4 cucharadas grandes Aceite de oliva']"
22554865,Fideuá de verduras y gambas,4,20,"['Picar la cebolla y los pimientos en dados.', 'Picar en trozos los tomates y laminar los champiñones.', 'En una sartén con aceite de oliva virgen extra a fuego suave, pochar la cebolla y los pimientos.', 'Añadir el pimentón y el curry, rehogar.', 'Agregar el tomate y dejar cocinar.', 'Subir el fuego a medio-bajo e incorporar los champiñones y los espárragos, rehogar.', 'Incorporar las gambas y cocinar por 2 minutos.', 'Añadir los fideos, rehogar y verter agua o caldo de verduras (doble volumen que de fideos), salar al gusto.', 'Dejar cocinar según las indicaciones del fabricante hasta que los fideos estén al dente.', 'Retirar del fuego y dejar reposar 5 minutos.', 'Emplatar y servir recién hecho.']","['250 gramos fideos de fideuá', '1/2 cebolla blanca mediana', '1 pimiento verde mediano', '1 pimiento rojo mediano', '3 tomates rama', '6 champiñones', '10-12 puntas espárragos verdes', '20 gambas grandes', '1 cucharadita pimentón dulce', '1/2 cucharadita curry dulce', 'Sal', 'Aceite de oliva virgen extra']"
16063964,Fideuá de alcachofas con langostinos,2,30,"['En una sartén con aceite, cocinar la fideuá hasta que esté tostada y reservar.', 'Picar perejil fresco y machacar el ajo con aceite y sal. Retirar las cabezas y cuerpos de los langostinos, cocinar en un cazo con aceite y agua para hacer un fumet.', 'En una sartén, saltear la mezcla de perejil y ajo con langostinos. Reservar. Saltear cebolleta, pimiento, alcachofas limpias y cortadas, añadir azafrán, pimentón, cúrcuma y tomate rallado.', 'Agregar el caldo de pescado y fumet, hervir 4 minutos, añadir la fideuá y langostinos reservados. Cocinar hasta que se consuman los jugos y la fideuá esté a punto.']","['160 g de pasta fideuá', '3 alcachofas', '6 langostinos', '1 pimiento verde italiano pequeño', '1/2 cebolleta (si es grande)', '1 diente de ajo', 'Perejil fresco', 'Aceite, sal y pimienta', '2 tomates rallados (si son pequeños)', 'Unas hebras de azafrán', '1/2 cucharadita de pimentón dulce', '1/2 cucharadita de cúrcuma', 'Caldo de pescado']"
17077257,Fideuà de Mariscos,6,60,"['Trocear los pimientos, el tomate, la cebolla y los ajos. Picar finamente o usar una batidora si se prefiere una textura más suave. Emplear tomate en conserva si así se desea.', 'Trocear el pescado y condimentarlo al gusto. Cocer los mejillones al vapor o en el microondas.', 'Calentar una paellera a fuego bajo con un poco de aceite. Dorar los langostinos durante dos minutos, añadir los calamares troceados y saltear. Retirar de la paellera y reservar. Saltear ligeramente el pescado.', 'Agregar más aceite a la paellera, incorporar la cebolla y el ajo, sofreír ligeramente. Añadir los pimientos y cocinar brevemente. Una vez todo bien pochado, agregar el tomate y cocinar durante 10 minutos. Incorporar un poco de caldo y cocinar unos minutos más.', 'Verter un poco más de caldo (si el sofrito ha liberado suficiente líquido no será necesario) y añadir el pescado, los calamares y los fideos. Remover durante un par de minutos para que los fideos absorban los sabores del sofrito.', 'Añadir el resto del caldo y mezclar bien. Distribuir el pescado y los mariscos con cuidado para una presentación atractiva. Aumentar el fuego al máximo y cuando casi no quede caldo, decorar con langostinos (opcional) y mejillones. Reducir el fuego, tapar y cocinar hasta que los fideos estén listos. Servir.']","['800 gramos de fideos gruesos', '400 gramos de gambas o langostinos', '2 litros de fumet o caldo de paella', '200 gramos de mejillones', '300 gramos de pulpo troceado', '1 cebolla', '2 dientes de ajo', '1 pimiento rojo', '1/2 pimiento verde', '6 tomates maduros (o tomate en conserva)', '200 gramos de pescado', 'Aceite de oliva', 'Sal al gusto']"
17058245,Fideuá de marisco,4,60,"['Cortar la cebolla y el ajo en trozos pequeños y sofreír en una sartén.', 'Agregar los tomates naturales cortados en trozos al sofrito.', 'Incorporar el marisco (mejillones y gambas) junto con el perejil y pimienta negra al gusto, sofreír durante 5 minutos.', 'Añadir el fideuá y mezclarlo con el sofrito.', 'Agregar el caldo de pescado poco a poco, asegurándose de mantener la consistencia adecuada mientras el fideuá se cocina.', 'Incorporar el colorante y el tomate frito, remover bien y cocinar unos minutos hasta que la fideuá esté a punto.']","['1 puñado de mejillones congelados', '1 puñado de gambas congeladas', '1 cebolla mediana', '1 puñado de perejil', 'Pimienta negra al gusto', '1 litro de caldo de pescado', '1 cucharada de tomate frito', '2 tomates naturales', 'Colorante al gusto', '1 diente de ajo']"
17111722,Escudella barrejada,4,120,"['Preparar un caldo de pollo y de carne (hueso, oreja de cerdo o ternera) al gusto, cocinando a fuego lento con verduras durante 1 hora y media.', 'Pelar y reservar 4-5 patatas.', 'Preparar las pelotas de carne mezclando ajo, perejil, huevo, pan rallado, carne picada y sal, integrando todo homogéneamente y formando pequeñas pelotas.', 'Agregar las patatas troceadas y la col al caldo cuando falten 25 minutos para finalizar la cocción. A los 5 minutos, añadir las pelotas de carne. A los 12 minutos restantes, incorporar los fideos.', 'Justo antes de servir, cortar las zanahorias y el pollo en trozos. No añadir los garbanzos a la olla para evitar que afecten el caldo, sino colocarlos directamente en cada plato.', 'Servir caliente y disfrutar de la Escudella barrejada.']","['Fideos nº4', 'Garbanzos cocidos', '2 Puerros', '6-8 Zanahorias', '5 Patatas', 'Apio', '1/2 Col lisa', 'Pollo y/o gallina', 'Espinazo u oreja de cerdo', 'Sal', '250g carne picada', 'Pan rallado', '1 Huevo', 'Ajo en polvo', 'Perejil', 'Sal', 'Arroz']"
15824063,Escudella i carn d'olla (cocido catalán),8,180,"['Colocar todos los huesos y trozos de carne correctamente lavados en una olla grande, cubrir con agua y llevar a ebullición, retirando cualquier espuma que se forme en la superficie.', 'Mientras tanto, preparar las albóndigas mezclando ajo picado, perejil, carne picada, piñones, pan rallado y huevos en un bol. Formar las albóndigas, enharinarlas y reservar.', 'A los 20-30 minutos de cocción, añadir los garbanzos y judías en saquitos separados, cocinando durante 1h 15min - 1h 30min. Retirar los saquitos y reservar las legumbres.', 'A los 45 minutos o 1 hora de cocción, añadir las verduras (excepto la col y la patata) previamente lavadas. Continuar la cocción.', 'Después de 2 horas y 20 minutos o 2 horas y 30 minutos, agregar las pelotas al cocido. A los 5 minutos, añadir la col.', 'A las 2 horas y 40 minutos añadir las patatas, y a las 2 horas y 50 minutos las butifarras. Estos tiempos corresponden a una cocción total de 3 horas.', 'Al cabo de 3 horas, apagar el fuego, colar el caldo y separar las verduras, butifarras, pelotas y carne cocida.', 'Con el caldo colado, cocinar la sopa añadiendo galets. Si la pasta absorbe mucho caldo, añadir más.', ""Servir la escudella i carn d'olla en dos platos: primero la sopa de galets con algo de pelota y legumbres, y luego un plato con patata, col, butifarras, pelota, garbanzos, etc.""]","['200 g de carne picada de cerdo', '200 g de carne picada de ternera', '1-2 huevos', '1 cucharada de pan rallado', '1 cucharada de harina', '1 diente de ajo', 'Perejil picado', 'Piñones', 'Sal', '1/2 gallina', '2 trozos de panceta', '1 oreja de cerdo', '1/2 butifarra negra', '1/2 butifarra blanca', 'Espinazo de cerdo o ternera', '1 hueso de buey de caña', '1 hueso garrón de jamón', '250 g de garbanzos', '200 g de judías blancas', '6-8 patatas', '1/2 col', '3-4 zanahorias', '4 troncos de apio', '1 nabo', 'Sal', 'Agua', 'Carcasas de pollo o cualquier trozo de carne adicional', 'Galets grandes (cantidad según el caldo utilizado)']"
14484955,Escudella barrejada de la yaya,3,90,"['En una olla, calentamos aceite de oliva virgen extra y añadimos el muslo de pollo previamente salpimentado y el hueso o taco de jamón serrano.', 'Preparamos las hortalizas troceando la patata, cebolla, zanahoria, nabo, chirivía y apio en pedazos pequeños. Luego se añaden a la olla junto con el puerro.', 'Añadimos sal al gusto, cubrimos con agua y llevamos la olla al fuego para que hierva.', 'Mientras tanto, preparamos las albóndigas mezclando carne picada con sal, pimienta, ajo en polvo y huevo. Posteriormente formamos albóndigas pequeñas.', 'Cuando el caldo comience a hervir, retiramos la espuma que se forma en la superficie.', 'A los 45 minutos de cocción, añadimos las albóndigas con cuidado. Si es necesario, retiramos nuevamente la espuma.', 'Si se prefiere un caldo más espeso, se puede retirar parte del caldo, triturarlo y luego incorporarlo de nuevo.', 'Prueba el caldo y corrige la sazón si es necesario agregando más sal, caldo de pollo o condimento al gusto unos 30 minutos antes de terminar.', 'Antes de servir, desmenuza el pollo y el jamón, retirando pieles y grasas visibles, y mézclalos en la sopa. Deja reposar antes de servir.']","['2 Zanahorias', '1 Patata pequeña', '1 Chirivía', '2 Tallos Apio', '1 Trozo Nabo', '1 Cebolla pequeña', '2 Trozos puerro', '1 Muslo y contramuslo de pollo', '250 g. Carne Picada de Ternera', '1 Taco Jamón Serrano (o hueso)', '1 huevo', '1 poco pan rallado', '1 l. Agua', 'Aceite de Oliva Virgen Extra', 'Ajo en polvo', 'Pimienta', 'Sal']"
13892584,Canelones de Carn d'olla,6,180,"['Desosamos la carne de puchero y la picamos junto con la cebolleta y los ajos.', 'Sofreímos la cebolleta y el ajo en una cazuela hasta que estén dorados.', 'Agregamos la carne picada y flambeamos con brandy, añadimos el tomate y cocinamos hasta reducir.', 'Incorporamos el paté, la harina y la leche, cocinando hasta obtener una textura homogénea.', 'Dejamos reposar la mezcla en frío durante al menos una hora.', 'Cocemos los canelones en agua con sal durante 8 minutos y enfriamos.', 'Rellenamos los canelones con la mezcla de carne, los colocamos en una fuente engrasada y reservamos.', 'Preparamos una bechamel con mantequilla, aceite, harina y leche, cocinando hasta espesar.', 'Cubrimos los canelones con la bechamel, espolvoreamos queso rallado y unos trozos de mantequilla.', 'Gratinamos en horno precalentado a 200ºC hasta que estén dorados.', 'Dejamos reposar antes de servir.']","['Carne de puchero deshuesada', '1 Cebolleta', '2 dientes de ajo', '1 copa de Brandy', '2 cucharadas soperas de Tomate natural', '1 cucharada sopera de Paté de Foie-gras', '1 cucharada sopera de Harina de trigo', 'Leche (la que requiera la mezcla)', '2 paquetes de Canelones', '4 Queso rallado (al gusto)', '1 cucharada sopera de Mantequilla', 'Aceite de oliva', 'Sal y Pimienta negra', '-- Para la bechamel --', '1 cucharada sopera de Mantequilla', '1 cucharada sopera de Aceite de oliva', '2 cucharadas soperas de Harina de trigo', 'Leche (la que requiera la bechamel)', 'Nuez moscada', 'Sal']"
17298658,Crema Catalana de sobre,6,30,"['Calentar medio litro de leche a fuego moderado.', 'Disolver el contenido del sobre de crema catalana en 1/4 litro de leche fría.', 'Cuando la leche caliente comience a hervir, agregar la leche con el sobre disuelto.', 'Continuar removiendo la crema catalana hasta que hierva de nuevo.', 'Retirar del fuego y verter en los vasitos de cuajada.', 'Espolvorear una cucharadita de azúcar en cada vasito y caramelizar con soplete de cocina.', 'Decorar con media cereza y fideos de azúcar.', 'Refrigerar hasta el momento de servir.']","['1 sobre preparado para crema catalana', '3/4 litro de leche', 'Canela en polvo', '3 cerezas en almíbar', 'Fideos de azúcar', 'Azúcar']"
15710524,Crema catalana al horno,3,60,"['Mezclar las yemas de huevo con 5 cucharadas de azúcar y la vainilla elegida.', 'Agregar la leche, la nata y la ralladura de limón a la mezcla anterior, removiendo bien.', 'Repartir la mezcla en recipientes aptos para horno.', 'Precaentar el horno a 180°C y colocar en la bandeja un poco de agua con los recipientes para cocinar al baño María durante 45 minutos.', 'Retirar del horno los recipientes tras los 45 minutos, dejar enfriar y refrigerar.', 'Para servir, espolvorear con azúcar y quemarlo con un soplete. Servir de inmediato.', 'Alternativamente, si no se dispone de soplete, se puede caramelizar recién horneado. Para ello, cambiar la temperatura del horno a grill, colocar los recipientes en la rejilla superior hasta que se caramelice el azúcar. Dejar enfriar y refrigerar.']","['3 yemas de huevo', '100 ml. leche entera', '250 ml. nata líquida', 'Azúcar', '1 ramita de vainilla o en polvo o 1 sobre de azúcar vainillado', '1 limón', 'Azúcar moreno o normal']"
15020551,Crema catalana,4,30,"['En un cazo, mezclar las 4 yemas de huevo con 150 gramos de azúcar hasta lograr una mezcla homogénea.', 'Agregar la fécula de patata o maíz y la ralladura de medio limón al cazo. Mezclar y añadir la leche.', 'Colocar el cazo sobre el fuego, añadir la rama de canela y remover para integrar bien los ingredientes.', 'Ajustar el fuego a temperatura media-alta y continuar removiendo hasta que la mezcla espese, evitando que hierva para evitar la coagulación de los huevos.', 'Retirar del fuego, quitar la rama de canela y distribuir la crema en 4 recipientes.', 'Dejar enfriar a temperatura ambiente antes de refrigerar.', 'Al momento de servir, espolvorear el azúcar restante sobre cada recipiente y caramelizar con un soplete.', 'En caso de no contar con soplete, se puede caramelizar en el horno precalentado a 220ºC bajo el grill en recipientes aptos para horno hasta que el azúcar se haya derretido.']","['4 yemas de huevo', '1/2 litro de leche', '200 gramos de azúcar', '1 cucharada de fécula de patata o de maíz', '1 rama de canela', '1/2 limón']"
15014972,Licor de crema catalana,4,45,"['En un cazo, calentar la leche (reservando un vaso) junto con la canela y la cáscara de limón. Llevar a fuego bajo y retirar antes de que hierva. Tapar y dejar reposar durante 20 minutos.', 'En el vaso de la batidora, mezclar la leche reservada, el flan y el azúcar.', 'Colar la leche infusionada en el cazo y añadir la mezcla batida con el flan. Cocinar a fuego medio sin dejar de remover y retirar antes de que hierva.', 'Guardar el palo de canela en la botella donde se va a envasar el licor.', 'Transferir la mezcla a un bol, añadir el ron y batir.', 'Verter el licor en la botella junto con el palo de canela, refrigerar hasta que esté frío.', 'Servir bien frío con el postre o después del café.']","['1/2 litro de leche semidesnatada', 'Cáscara de un limón', '1 palo de canela', '1/2 sobre de flan o una natilla', '3 cucharadas de azúcar', '250 ml de ron de caramelo']"
